"DateTime","Players","Average Players"
"2022-06-02 00:00:00",553,
"2022-06-03 00:00:00",573,
"2022-06-04 00:00:00",717,
"2022-06-05 00:00:00",775,
"2022-06-06 00:00:00",694,
"2022-06-07 00:00:00",668,
"2022-06-08 00:00:00",640,
"2022-06-09 00:00:00",604,
"2022-06-10 00:00:00",653,
"2022-06-11 00:00:00",806,
"2022-06-12 00:00:00",879,
"2022-06-13 00:00:00",740,
"2022-06-14 00:00:00",736,
"2022-06-15 00:00:00",725,
"2022-06-16 00:00:00",772,
"2022-06-17 00:00:00",803,
"2022-06-18 00:00:00",933,
"2022-06-19 00:00:00",983,
"2022-06-20 00:00:00",900,
"2022-06-21 00:00:00",820,
"2022-06-22 00:00:00",803,
"2022-06-23 00:00:00",803,
"2022-06-24 00:00:00",950,
"2022-06-25 00:00:00",1121,
"2022-06-26 00:00:00",1290,
"2022-06-27 00:00:00",1086,
"2022-06-28 00:00:00",1058,
"2022-06-29 00:00:00",1032,
"2022-06-30 00:00:00",1021,
"2022-07-01 00:00:00",1079,
"2022-07-02 00:00:00",1249,
"2022-07-03 00:00:00",1354,
"2022-07-04 00:00:00",1308,
"2022-07-05 00:00:00",1136,
"2022-07-06 00:00:00",1082,
"2022-07-07 00:00:00",1106,
"2022-07-08 00:00:00",1093,
"2022-07-09 00:00:00",1191,
"2022-07-10 00:00:00",1286,
"2022-07-11 00:00:00",1049,
"2022-07-12 00:00:00",957,
"2022-07-13 00:00:00",880,
"2022-07-14 00:00:00",844,
"2022-07-15 00:00:00",935,
"2022-07-16 00:00:00",1034,
"2022-07-17 00:00:00",1111,
"2022-07-18 00:00:00",899,
"2022-07-19 00:00:00",876,
"2022-07-20 00:00:00",874,
"2022-07-21 00:00:00",865,
"2022-07-22 00:00:00",865,
"2022-07-23 00:00:00",1051,
"2022-07-24 00:00:00",1083,
"2022-07-25 00:00:00",938,
"2022-07-26 00:00:00",888,
"2022-07-27 00:00:00",866,
"2022-07-28 00:00:00",856,
"2022-07-29 00:00:00",838,
"2022-07-30 00:00:00",988,
"2022-07-31 00:00:00",1059,
"2022-08-01 00:00:00",939,
"2022-08-02 00:00:00",826,
"2022-08-03 00:00:00",850,
"2022-08-04 00:00:00",877,
"2022-08-05 00:00:00",944,
"2022-08-06 00:00:00",1145,
"2022-08-07 00:00:00",1277,
"2022-08-08 00:00:00",1091,
"2022-08-09 00:00:00",1071,
"2022-08-10 00:00:00",1024,
"2022-08-11 00:00:00",957,
"2022-08-12 00:00:00",879,
"2022-08-13 00:00:00",1014,
"2022-08-14 00:00:00",1113,
"2022-08-15 00:00:00",901,
"2022-08-16 00:00:00",818,
"2022-08-17 00:00:00",783,
"2022-08-18 00:00:00",736,
"2022-08-19 00:00:00",653,
"2022-08-20 00:00:00",667,
"2022-08-21 00:00:00",741,
"2022-08-22 00:00:00",663,
"2022-08-23 00:00:00",707,
"2022-08-24 00:00:00",782,
"2022-08-25 00:00:00",778,
"2022-08-26 00:00:00",763,
"2022-08-27 00:00:00",865,
"2022-08-28 00:00:00",965,
"2022-08-29 00:00:00",807,
"2022-08-30 00:00:00",756,
"2022-08-31 00:00:00",797,
"2022-09-01 00:00:00",824,
"2022-09-02 00:00:00",863,
"2022-09-03 00:00:00",1148,
"2022-09-04 00:00:00",1295,
"2022-09-05 00:00:00",1237,
"2022-09-06 00:00:00",1006,
"2022-09-07 00:00:00",1046,
"2022-09-08 00:00:00",1047,
"2022-09-09 00:00:00",1050,
"2022-09-10 00:00:00",1255,
"2022-09-11 00:00:00",1481,
"2022-09-12 00:00:00",1262,
"2022-09-13 00:00:00",1510,
"2022-09-14 00:00:00",1705,
"2022-09-15 00:00:00",2077,
"2022-09-16 00:00:00",2479,
"2022-09-17 00:00:00",3110,
"2022-09-18 00:00:00",3356,
"2022-09-19 00:00:00",2884,
"2022-09-20 00:00:00",2819,
"2022-09-21 00:00:00",2587,
"2022-09-22 00:00:00",2539,
"2022-09-23 00:00:00",2599,1800
"2022-09-24 00:00:00",3027,2197
"2022-09-25 00:00:00",3402,2423
"2022-09-26 00:00:00",3048,1951
"2022-09-27 00:00:00",2753,1892
"2022-09-28 00:00:00",2773,1837
"2022-09-29 00:00:00",2693,1826
"2022-09-30 00:00:00",2683,1881
"2022-10-01 00:00:00",2981,2247
"2022-10-02 00:00:00",3137,2315
"2022-10-03 00:00:00",2502,1808
"2022-10-04 00:00:00",2229,1535
"2022-10-05 00:00:00",2135,1427
"2022-10-06 00:00:00",2039,1401
"2022-10-07 00:00:00",1997,1386
"2022-10-08 00:00:00",2198,1652
"2022-10-09 00:00:00",2351,1722
"2022-10-10 00:00:00",2064,1373
"2022-10-11 00:00:00",1861,1237
"2022-10-12 00:00:00",1644,1135
"2022-10-13 00:00:00",1640,1103
"2022-10-14 00:00:00",1629,1128
"2022-10-15 00:00:00",1795,1348
"2022-10-16 00:00:00",1813,1389
"2022-10-17 00:00:00",1609,1049
"2022-10-18 00:00:00",1507,1007
"2022-10-19 00:00:00",1343,933
"2022-10-20 00:00:00",1304,893
"2022-10-21 00:00:00",1344,917
"2022-10-22 00:00:00",1448,1102
"2022-10-23 00:00:00",1542,1137
"2022-10-24 00:00:00",1310,866
"2022-10-25 00:00:00",1210,827
"2022-10-26 00:00:00",1100,762
"2022-10-27 00:00:00",1104,745
"2022-10-28 00:00:00",1092,755
"2022-10-29 00:00:00",1194,886
"2022-10-30 00:00:00",1252,942
"2022-10-31 00:00:00",999,735
"2022-11-01 00:00:00",1001,735
"2022-11-02 00:00:00",975,660
"2022-11-03 00:00:00",912,636
"2022-11-04 00:00:00",929,652
"2022-11-05 00:00:00",1080,796
"2022-11-06 00:00:00",1149,848
"2022-11-07 00:00:00",925,638
"2022-11-08 00:00:00",891,620
"2022-11-09 00:00:00",831,586
"2022-11-10 00:00:00",856,603
"2022-11-11 00:00:00",952,691
"2022-11-12 00:00:00",1030,789
"2022-11-13 00:00:00",1107,847
"2022-11-14 00:00:00",835,615
"2022-11-15 00:00:00",809,570
"2022-11-16 00:00:00",738,544
"2022-11-17 00:00:00",715,500
"2022-11-18 00:00:00",716,527
"2022-11-19 00:00:00",848,639
"2022-11-20 00:00:00",869,668
"2022-11-21 00:00:00",703,503
"2022-11-22 00:00:00",651,485
"2022-11-23 00:00:00",658,465
"2022-11-24 00:00:00",612,451
"2022-11-25 00:00:00",666,486
"2022-11-26 00:00:00",722,587
"2022-11-27 00:00:00",776,610
"2022-11-28 00:00:00",630,470
"2022-11-29 00:00:00",566,414
"2022-11-30 00:00:00",548,421
"2022-12-01 00:00:00",543,411
"2022-12-02 00:00:00",574,424
